current_score,wickets_lost,overs_played,total_overs,innings,run_rate,target,runs_needed,wickets_remaining,required_run_rate,team_won,final_score
88,0,10.0,20,1,8.8,0,0,10,0.0,1,184.0
144,1,15.0,20,1,9.6,0,0,9,0.0,1,195.0
221,3,20.0,20,1,11.05,0,0,7,0.0,1,221.0
38,2,6.0,20,2,6.33,222,184,8,13.14,0,222.0
67,2,10.0,20,2,6.7,222,155,8,15.5,0,222.0
140,5,15.0,20,2,9.33,222,82,5,16.4,0,222.0
180,7,20.0,20,2,9.0,222,42,3,0.0,0,222.0
58,0,6.0,20,1,9.67,0,0,10,0.0,1,193.0
83,3,10.0,20,1,8.3,0,0,7,0.0,1,146.0
142,4,15.0,20,1,9.47,0,0,6,0.0,1,176.0
192,9,20.0,20,1,9.6,0,0,1,0.0,1,192.0
28,3,6.0,20,2,4.67,193,165,7,11.79,0,193.0
56,5,10.0,20,2,5.6,193,137,5,13.7,0,193.0
82,8,15.0,20,2,5.47,193,111,2,22.2,0,193.0
87,10,20.0,20,2,4.35,193,106,0,0.0,0,193.0
35,4,6.0,20,1,5.83,0,0,6,0.0,0,100.0
45,6,10.0,20,1,4.5,0,0,4,0.0,0,100.0
68,7,15.0,20,1,4.53,0,0,3,0.0,0,100.0
112,8,20.0,20,1,5.6,0,0,2,0.0,0,112.0
35,1,6.0,20,2,5.83,113,78,9,5.57,1,113.0
62,1,10.0,20,2,6.2,113,51,9,5.1,1,113.0
116,1,15.0,20,2,7.73,113,0,9,-0.6,1,113.0
116,1,20.0,20,2,5.8,113,0,9,0.0,1,113.0
42,1,6.0,20,1,7.0,0,0,9,0.0,0,130.0
75,2,10.0,20,1,7.5,0,0,8,0.0,0,141.0
117,3,15.0,20,1,7.8,0,0,7,0.0,0,149.0
163,5,20.0,20,1,8.15,0,0,5,0.0,0,163.0
41,1,6.0,20,2,6.83,164,123,9,8.79,1,164.0
75,3,10.0,20,2,7.5,164,89,7,8.9,1,164.0
112,4,15.0,20,2,7.47,164,52,6,10.4,1,164.0
164,7,20.0,20,2,8.2,164,0,3,0.0,1,164.0
40,1,6.0,20,1,6.67,0,0,9,0.0,1,124.0
64,1,10.0,20,1,6.4,0,0,9,0.0,1,127.0
105,4,15.0,20,1,7.0,0,0,6,0.0,1,130.0
165,7,20.0,20,1,8.25,0,0,3,0.0,1,165.0
40,2,6.0,20,2,6.67,166,126,8,9.0,0,166.0
70,3,10.0,20,2,7.0,166,96,7,9.6,0,166.0
108,5,15.0,20,2,7.2,166,58,5,11.6,0,166.0
146,7,20.0,20,2,7.3,166,20,3,0.0,0,166.0
29,3,6.0,20,1,4.83,0,0,7,0.0,1,100.0
57,4,10.0,20,1,5.7,0,0,6,0.0,1,100.0
87,5,15.0,20,1,5.8,0,0,5,0.0,1,104.0
133,8,20.0,20,1,6.65,0,0,2,0.0,1,133.0
14,2,6.0,20,2,2.33,134,120,8,8.57,0,134.0
32,5,10.0,20,2,3.2,134,102,5,10.2,0,134.0
58,9,15.0,20,2,3.87,134,76,1,15.2,0,134.0
58,10,20.0,20,2,2.9,134,76,0,0.0,0,134.0
67,1,6.0,20,1,11.17,0,0,9,0.0,0,207.0
91,3,10.0,20,1,9.1,0,0,7,0.0,0,161.0
104,7,15.0,20,1,6.93,0,0,3,0.0,0,124.0
104,7,20.0,20,1,5.2,0,0,3,0.0,0,104.0
58,0,6.0,20,2,9.67,105,47,10,3.36,1,105.0
58,0,10.0,20,2,5.8,105,47,10,4.7,1,105.0
58,0,15.0,20,2,3.87,105,47,10,9.4,1,105.0
58,0,20.0,20,2,2.9,105,47,10,0.0,1,105.0
21,3,6.0,20,1,3.5,0,0,7,0.0,0,100.0
31,3,10.0,20,1,3.1,0,0,7,0.0,0,100.0
64,5,15.0,20,1,4.27,0,0,5,0.0,0,100.0
101,10,20.0,20,1,5.05,0,0,0,0.0,0,101.0
37,2,6.0,20,2,6.17,102,65,8,4.64,1,102.0
69,2,10.0,20,2,6.9,102,33,8,3.3,1,102.0
104,2,15.0,20,2,6.93,102,0,8,-0.4,1,102.0
104,2,20.0,20,2,5.2,102,0,8,0.0,1,102.0
68,0,6.0,20,1,11.33,0,0,10,0.0,1,226.0
106,0,10.0,20,1,10.6,0,0,10,0.0,1,222.0
135,2,15.0,20,1,9.0,0,0,8,0.0,1,178.0
179,5,20.0,20,1,8.95,0,0,5,0.0,1,179.0
46,2,6.0,20,2,7.67,180,134,8,9.57,0,180.0
56,5,10.0,20,2,5.6,180,124,5,12.4,0,180.0
85,9,15.0,20,2,5.67,180,95,1,19.0,0,180.0
87,10,20.0,20,2,4.35,180,93,0,0.0,0,180.0
46,1,6.0,20,1,7.67,0,0,9,0.0,0,142.0
67,3,10.0,20,1,6.7,0,0,7,0.0,0,118.0
117,4,15.0,20,1,7.8,0,0,6,0.0,0,145.0
158,6,20.0,20,1,7.9,0,0,4,0.0,0,158.0
60,1,6.0,20,2,10.0,159,99,9,7.07,1,159.0
79,1,10.0,20,2,7.9,159,80,9,8.0,1,159.0
79,1,15.0,20,2,5.27,159,80,9,16.0,1,159.0
79,1,20.0,20,2,3.95,159,80,9,0.0,1,159.0
62,1,6.0,20,1,10.33,0,0,9,0.0,1,192.0
91,2,10.0,20,1,9.1,0,0,8,0.0,1,171.0
139,3,15.0,20,1,9.27,0,0,7,0.0,1,177.0
184,6,20.0,20,1,9.2,0,0,4,0.0,1,184.0
31,2,6.0,20,2,5.17,185,154,8,11.0,0,185.0
57,3,10.0,20,2,5.7,185,128,7,12.8,0,185.0
109,4,15.0,20,2,7.27,185,76,6,15.2,0,185.0
160,8,20.0,20,2,8.0,185,25,2,0.0,0,185.0
59,2,6.0,20,1,9.83,0,0,8,0.0,1,169.0
90,3,10.0,20,1,9.0,0,0,7,0.0,1,159.0
123,4,15.0,20,1,8.2,0,0,6,0.0,1,152.0
189,5,20.0,20,1,9.45,0,0,5,0.0,1,189.0
61,1,6.0,20,2,10.17,190,129,9,9.21,0,190.0
106,2,10.0,20,2,10.6,190,84,8,8.4,0,190.0
148,4,15.0,20,2,9.87,190,42,6,8.4,0,190.0
180,9,20.0,20,2,9.0,190,10,1,0.0,0,190.0
54,2,6.0,20,1,9.0,0,0,8,0.0,1,154.0
78,4,10.0,20,1,7.8,0,0,6,0.0,1,129.0
107,4,15.0,20,1,7.13,0,0,6,0.0,1,132.0
150,6,20.0,20,1,7.5,0,0,4,0.0,1,150.0
38,1,6.0,20,2,6.33,151,113,9,8.07,0,151.0
67,3,10.0,20,2,6.7,151,84,7,8.4,0,151.0
98,5,15.0,20,2,6.53,151,53,5,10.6,0,151.0
150,8,20.0,20,2,7.5,151,1,2,0.0,0,151.0
49,3,6.0,20,1,8.17,0,0,7,0.0,0,129.0
71,3,10.0,20,1,7.1,0,0,7,0.0,0,125.0
118,4,15.0,20,1,7.87,0,0,6,0.0,0,146.0
168,9,20.0,20,1,8.4,0,0,1,0.0,0,168.0
44,0,6.0,20,2,7.33,169,125,10,8.93,1,169.0
80,1,10.0,20,2,8.0,169,89,9,8.9,1,169.0
109,2,15.0,20,2,7.27,169,60,8,12.0,1,169.0
173,3,20.0,20,2,8.65,169,0,7,0.0,1,169.0
55,0,6.0,20,1,9.17,0,0,10,0.0,1,183.0
88,1,10.0,20,1,8.8,0,0,9,0.0,1,175.0
137,4,15.0,20,1,9.13,0,0,6,0.0,1,169.0
168,9,20.0,20,1,8.4,0,0,1,0.0,1,168.0
50,1,6.0,20,2,8.33,169,119,9,8.5,0,169.0
84,1,10.0,20,2,8.4,169,85,9,8.5,0,169.0
108,4,15.0,20,2,7.2,169,61,6,12.2,0,169.0
156,7,20.0,20,2,7.8,169,13,3,0.0,0,169.0
45,2,6.0,20,1,7.5,0,0,8,0.0,0,129.0
74,3,10.0,20,1,7.4,0,0,7,0.0,0,130.0
100,4,15.0,20,1,6.67,0,0,6,0.0,0,124.0
149,7,20.0,20,1,7.45,0,0,3,0.0,0,149.0
43,2,6.0,20,2,7.17,150,107,8,7.64,1,150.0
64,2,10.0,20,2,6.4,150,86,8,8.6,1,150.0
99,3,15.0,20,2,6.6,150,51,7,10.2,1,150.0
150,4,20.0,20,2,7.5,150,0,6,0.0,1,150.0
38,2,6.0,20,1,6.33,0,0,8,0.0,1,108.0
60,4,10.0,20,1,6.0,0,0,6,0.0,1,100.0
98,4,15.0,20,1,6.53,0,0,6,0.0,1,121.0
139,6,20.0,20,1,6.95,0,0,4,0.0,1,139.0
32,4,6.0,20,2,5.33,140,108,6,7.71,0,140.0
48,6,10.0,20,2,4.8,140,92,4,9.2,0,140.0
82,6,15.0,20,2,5.47,140,58,4,11.6,0,140.0
112,7,20.0,20,2,5.6,140,28,3,0.0,0,140.0
62,1,6.0,20,1,10.33,0,0,9,0.0,0,192.0
88,2,10.0,20,1,8.8,0,0,8,0.0,0,165.0
113,4,15.0,20,1,7.53,0,0,6,0.0,0,140.0
165,6,20.0,20,1,8.25,0,0,4,0.0,0,165.0
69,1,6.0,20,2,11.5,166,97,9,6.93,1,166.0
85,2,10.0,20,2,8.5,166,81,8,8.1,1,166.0
129,3,15.0,20,2,8.6,166,37,7,7.4,1,166.0
169,4,20.0,20,2,8.45,166,0,6,0.0,1,166.0
61,0,6.0,20,1,10.17,0,0,10,0.0,1,203.0
111,0,10.0,20,1,11.1,0,0,10,0.0,1,233.0
151,3,15.0,20,1,10.07,0,0,7,0.0,1,193.0
187,6,20.0,20,1,9.35,0,0,4,0.0,1,187.0
47,2,6.0,20,2,7.83,188,141,8,10.07,0,188.0
70,2,10.0,20,2,7.0,188,118,8,11.8,0,188.0
95,7,15.0,20,2,6.33,188,93,3,18.6,0,188.0
95,9,20.0,20,2,4.75,188,93,1,0.0,0,188.0
42,3,6.0,20,1,7.0,0,0,7,0.0,0,110.0
66,4,10.0,20,1,6.6,0,0,6,0.0,0,109.0
101,4,15.0,20,1,6.73,0,0,6,0.0,0,125.0
143,7,20.0,20,1,7.15,0,0,3,0.0,0,143.0
33,2,6.0,20,2,5.5,144,111,8,7.93,1,144.0
60,3,10.0,20,2,6.0,144,84,7,8.4,1,144.0
96,5,15.0,20,2,6.4,144,48,5,9.6,1,144.0
147,5,20.0,20,2,7.35,144,0,5,0.0,1,144.0
45,2,6.0,20,1,7.5,0,0,8,0.0,0,129.0
61,3,10.0,20,1,6.1,0,0,7,0.0,0,107.0
94,4,15.0,20,1,6.27,0,0,6,0.0,0,116.0
139,6,20.0,20,1,6.95,0,0,4,0.0,0,139.0
46,0,6.0,20,2,7.67,140,94,10,6.71,1,140.0
65,0,10.0,20,2,6.5,140,75,10,7.5,1,140.0
98,2,15.0,20,2,6.53,140,42,8,8.4,1,140.0
143,5,20.0,20,2,7.15,140,0,5,0.0,1,140.0
26,2,6.0,20,1,4.33,0,0,8,0.0,1,100.0
50,3,10.0,20,1,5.0,0,0,7,0.0,1,100.0
86,5,15.0,20,1,5.73,0,0,5,0.0,1,103.0
119,8,20.0,20,1,5.95,0,0,2,0.0,1,119.0
23,3,6.0,20,2,3.83,120,97,7,6.93,0,120.0
47,4,10.0,20,2,4.7,120,73,6,7.3,0,120.0
81,4,15.0,20,2,5.4,120,39,6,7.8,0,120.0
116,7,20.0,20,2,5.8,120,4,3,0.0,0,120.0
37,2,6.0,20,1,6.17,0,0,8,0.0,0,106.0
55,4,10.0,20,1,5.5,0,0,6,0.0,0,100.0
118,5,15.0,20,1,7.87,0,0,5,0.0,0,141.0
148,9,20.0,20,1,7.4,0,0,1,0.0,0,148.0
41,2,6.0,20,2,6.83,149,108,8,7.71,1,149.0
70,3,10.0,20,2,7.0,149,79,7,7.9,1,149.0
101,3,15.0,20,2,6.73,149,48,7,9.6,1,149.0
150,4,20.0,20,2,7.5,149,0,6,0.0,1,149.0
40,2,6.0,20,1,6.67,0,0,8,0.0,1,114.0
81,2,10.0,20,1,8.1,0,0,8,0.0,1,152.0
104,4,15.0,20,1,6.93,0,0,6,0.0,1,128.0
164,5,20.0,20,1,8.2,0,0,5,0.0,1,164.0
38,2,6.0,20,2,6.33,165,127,8,9.07,0,165.0
61,3,10.0,20,2,6.1,165,104,7,10.4,0,165.0
98,5,15.0,20,2,6.53,165,67,5,13.4,0,165.0
126,9,20.0,20,2,6.3,165,39,1,0.0,0,165.0
40,2,6.0,20,1,6.67,0,0,8,0.0,1,114.0
61,3,10.0,20,1,6.1,0,0,7,0.0,1,107.0
88,4,15.0,20,1,5.87,0,0,6,0.0,1,109.0
148,6,20.0,20,1,7.4,0,0,4,0.0,1,148.0
26,2,6.0,20,2,4.33,149,123,8,8.79,0,149.0
60,2,10.0,20,2,6.0,149,89,8,8.9,0,149.0
98,3,15.0,20,2,6.53,149,51,7,10.2,0,149.0
139,6,20.0,20,2,6.95,149,10,4,0.0,0,149.0
38,2,6.0,20,1,6.33,0,0,8,0.0,1,108.0
62,3,10.0,20,1,6.2,0,0,7,0.0,1,109.0
100,6,15.0,20,1,6.67,0,0,4,0.0,1,120.0
145,9,20.0,20,1,7.25,0,0,1,0.0,1,145.0
35,0,6.0,20,2,5.83,146,111,10,7.93,0,146.0
70,1,10.0,20,2,7.0,146,76,9,7.6,0,146.0
95,3,15.0,20,2,6.33,146,51,7,10.2,0,146.0
137,7,20.0,20,2,6.85,146,9,3,0.0,0,146.0
39,2,6.0,20,1,6.5,0,0,8,0.0,0,111.0
58,3,10.0,20,1,5.8,0,0,7,0.0,0,102.0
102,3,15.0,20,1,6.8,0,0,7,0.0,0,130.0
141,5,20.0,20,1,7.05,0,0,5,0.0,0,141.0
30,3,6.0,20,2,5.0,142,112,7,8.0,1,142.0
60,5,10.0,20,2,6.0,142,82,5,8.2,1,142.0
98,6,15.0,20,2,6.53,142,44,4,8.8,1,142.0
142,7,20.0,20,2,7.1,142,0,3,0.0,1,142.0
53,2,6.0,20,1,8.83,0,0,8,0.0,1,151.0
77,2,10.0,20,1,7.7,0,0,8,0.0,1,144.0
130,4,15.0,20,1,8.67,0,0,6,0.0,1,161.0
163,10,20.0,20,1,8.15,0,0,0,0.0,1,163.0
49,2,6.0,20,2,8.17,164,115,8,8.21,0,164.0
72,3,10.0,20,2,7.2,164,92,7,9.2,0,164.0
120,3,15.0,20,2,8.0,164,44,7,8.8,0,164.0
145,8,20.0,20,2,7.25,164,19,2,0.0,0,164.0
28,1,6.0,20,1,4.67,0,0,9,0.0,0,100.0
52,1,10.0,20,1,5.2,0,0,9,0.0,0,103.0
92,2,15.0,20,1,6.13,0,0,8,0.0,0,121.0
153,3,20.0,20,1,7.65,0,0,7,0.0,0,153.0
51,2,6.0,20,2,8.5,154,103,8,7.36,1,154.0
81,3,10.0,20,2,8.1,154,73,7,7.3,1,154.0
116,4,15.0,20,2,7.73,154,38,6,7.6,1,154.0
154,4,20.0,20,2,7.7,154,0,6,0.0,1,154.0
25,3,6.0,20,1,4.17,0,0,7,0.0,0,100.0
53,3,10.0,20,1,5.3,0,0,7,0.0,0,100.0
86,4,15.0,20,1,5.73,0,0,6,0.0,0,106.0
149,4,20.0,20,1,7.45,0,0,6,0.0,0,149.0
51,1,6.0,20,2,8.5,150,99,9,7.07,1,150.0
74,1,10.0,20,2,7.4,150,76,9,7.6,1,150.0
122,1,15.0,20,2,8.13,150,28,9,5.6,1,150.0
150,1,20.0,20,2,7.5,150,0,9,0.0,1,150.0
53,0,6.0,20,1,8.83,0,0,10,0.0,1,176.0
84,1,10.0,20,1,8.4,0,0,9,0.0,1,167.0
130,2,15.0,20,1,8.67,0,0,8,0.0,1,171.0
178,3,20.0,20,1,8.9,0,0,7,0.0,1,178.0
52,3,6.0,20,2,8.67,179,127,7,9.07,0,179.0
79,5,10.0,20,2,7.9,179,100,5,10.0,0,179.0
100,10,15.0,20,2,6.67,179,79,0,15.8,0,179.0
100,10,20.0,20,2,5.0,179,79,0,0.0,0,179.0
57,0,6.0,20,1,9.5,0,0,10,0.0,1,190.0
93,0,10.0,20,1,9.3,0,0,10,0.0,1,195.0
136,1,15.0,20,1,9.07,0,0,9,0.0,1,184.0
211,4,20.0,20,1,10.55,0,0,6,0.0,1,211.0
29,4,6.0,20,2,4.83,212,183,6,13.07,0,212.0
53,5,10.0,20,2,5.3,212,159,5,15.9,0,212.0
96,6,15.0,20,2,6.4,212,116,4,23.2,0,212.0
133,8,20.0,20,2,6.65,212,79,2,0.0,0,212.0
54,0,6.0,20,1,9.0,0,0,10,0.0,0,180.0
69,1,10.0,20,1,6.9,0,0,9,0.0,0,137.0
103,2,15.0,20,1,6.87,0,0,8,0.0,0,135.0
154,3,20.0,20,1,7.7,0,0,7,0.0,0,154.0
57,0,6.0,20,2,9.5,155,98,10,7.0,1,155.0
76,1,10.0,20,2,7.6,155,79,9,7.9,1,155.0
114,1,15.0,20,2,7.6,155,41,9,8.2,1,155.0
157,1,20.0,20,2,7.85,155,0,9,0.0,1,155.0
37,2,6.0,20,1,6.17,0,0,8,0.0,1,106.0
63,3,10.0,20,1,6.3,0,0,7,0.0,1,111.0
99,4,15.0,20,1,6.6,0,0,6,0.0,1,122.0
145,6,20.0,20,1,7.25,0,0,4,0.0,1,145.0
41,2,6.0,20,2,6.83,146,105,8,7.5,0,146.0
71,3,10.0,20,2,7.1,146,75,7,7.5,0,146.0
100,4,15.0,20,2,6.67,146,46,6,9.2,0,146.0
126,8,20.0,20,2,6.3,146,20,2,0.0,0,146.0
29,3,6.0,20,1,4.83,0,0,7,0.0,0,100.0
49,4,10.0,20,1,4.9,0,0,6,0.0,0,100.0
76,6,15.0,20,1,5.07,0,0,4,0.0,0,100.0
105,10,20.0,20,1,5.25,0,0,0,0.0,0,105.0
31,1,6.0,20,2,5.17,106,75,9,5.36,1,106.0
62,2,10.0,20,2,6.2,106,44,8,4.4,1,106.0
107,3,15.0,20,2,7.13,106,0,7,-0.2,1,106.0
107,3,20.0,20,2,5.35,106,0,7,0.0,1,106.0
57,1,6.0,20,1,9.5,0,0,9,0.0,1,176.0
80,2,10.0,20,1,8.0,0,0,8,0.0,1,150.0
145,2,15.0,20,1,9.67,0,0,8,0.0,1,191.0
185,3,20.0,20,1,9.25,0,0,7,0.0,1,185.0
53,1,6.0,20,2,8.83,186,133,9,9.5,0,186.0
90,3,10.0,20,2,9.0,186,96,7,9.6,0,186.0
148,3,15.0,20,2,9.87,186,38,7,7.6,0,186.0
174,3,20.0,20,2,8.7,186,12,7,0.0,0,186.0
30,3,6.0,20,1,5.0,0,0,7,0.0,0,100.0
43,4,10.0,20,1,4.3,0,0,6,0.0,0,100.0
74,4,15.0,20,1,4.93,0,0,6,0.0,0,100.0
116,10,20.0,20,1,5.8,0,0,0,0.0,0,116.0
36,0,6.0,20,2,6.0,117,81,10,5.79,1,117.0
52,2,10.0,20,2,5.2,117,65,8,6.5,1,117.0
74,2,15.0,20,2,4.93,117,43,8,8.6,1,117.0
118,3,20.0,20,2,5.9,117,0,7,0.0,1,117.0
52,1,6.0,20,1,8.67,0,0,9,0.0,0,161.0
72,3,10.0,20,1,7.2,0,0,7,0.0,0,127.0
100,4,15.0,20,1,6.67,0,0,6,0.0,0,124.0
168,5,20.0,20,1,8.4,0,0,5,0.0,0,168.0
45,2,6.0,20,2,7.5,169,124,8,8.86,1,169.0
86,4,10.0,20,2,8.6,169,83,6,8.3,1,169.0
119,5,15.0,20,2,7.93,169,50,5,10.0,1,169.0
169,7,20.0,20,2,8.45,169,0,3,0.0,1,169.0
34,1,6.0,20,1,5.67,0,0,9,0.0,0,105.0
61,2,10.0,20,1,6.1,0,0,8,0.0,0,114.0
99,4,15.0,20,1,6.6,0,0,6,0.0,0,122.0
140,7,20.0,20,1,7.0,0,0,3,0.0,0,140.0
37,2,6.0,20,2,6.17,141,104,8,7.43,1,141.0
67,2,10.0,20,2,6.7,141,74,8,7.4,1,141.0
97,2,15.0,20,2,6.47,141,44,8,8.8,1,141.0
141,3,20.0,20,2,7.05,141,0,7,0.0,1,141.0
46,1,6.0,20,1,7.67,0,0,9,0.0,1,142.0
67,2,10.0,20,1,6.7,0,0,8,0.0,1,125.0
104,2,15.0,20,1,6.93,0,0,8,0.0,1,137.0
157,2,20.0,20,1,7.85,0,0,8,0.0,1,157.0
39,2,6.0,20,2,6.5,158,119,8,8.5,0,158.0
58,4,10.0,20,2,5.8,158,100,6,10.0,0,158.0
100,6,15.0,20,2,6.67,158,58,4,11.6,0,158.0
141,7,20.0,20,2,7.05,158,17,3,0.0,0,158.0
37,3,6.0,20,1,6.17,0,0,7,0.0,0,100.0
52,5,10.0,20,1,5.2,0,0,5,0.0,0,100.0
77,6,15.0,20,1,5.13,0,0,4,0.0,0,100.0
123,8,20.0,20,1,6.15,0,0,2,0.0,0,123.0
47,0,6.0,20,2,7.83,124,77,10,5.5,1,124.0
72,3,10.0,20,2,7.2,124,52,7,5.2,1,124.0
100,3,15.0,20,2,6.67,124,24,7,4.8,1,124.0
125,3,20.0,20,2,6.25,124,0,7,0.0,1,124.0
42,2,6.0,20,1,7.0,0,0,8,0.0,1,120.0
77,3,10.0,20,1,7.7,0,0,7,0.0,1,136.0
108,4,15.0,20,1,7.2,0,0,6,0.0,1,133.0
166,7,20.0,20,1,8.3,0,0,3,0.0,1,166.0
30,2,6.0,20,2,5.0,167,137,8,9.79,0,167.0
59,3,10.0,20,2,5.9,167,108,7,10.8,0,167.0
95,6,15.0,20,2,6.33,167,72,4,14.4,0,167.0
113,10,20.0,20,2,5.65,167,54,0,0.0,0,167.0
38,2,6.0,20,1,6.33,0,0,8,0.0,0,108.0
69,2,10.0,20,1,6.9,0,0,8,0.0,0,129.0
102,3,15.0,20,1,6.8,0,0,7,0.0,0,130.0
173,4,20.0,20,1,8.65,0,0,6,0.0,0,173.0
46,0,6.0,20,2,7.67,174,128,10,9.14,1,174.0
70,2,10.0,20,2,7.0,174,104,8,10.4,1,174.0
119,3,15.0,20,2,7.93,174,55,7,11.0,1,174.0
176,4,20.0,20,2,8.8,174,0,6,0.0,1,174.0
51,3,6.0,20,1,8.5,0,0,7,0.0,0,134.0
70,4,10.0,20,1,7.0,0,0,6,0.0,0,116.0
92,7,15.0,20,1,6.13,0,0,3,0.0,0,110.0
119,9,20.0,20,1,5.95,0,0,1,0.0,0,119.0
42,2,6.0,20,2,7.0,120,78,8,5.57,1,120.0
74,2,10.0,20,2,7.4,120,46,8,4.6,1,120.0
113,2,15.0,20,2,7.53,120,7,8,1.4,1,120.0
122,2,20.0,20,2,6.1,120,0,8,0.0,1,120.0
56,1,6.0,20,1,9.33,0,0,9,0.0,1,173.0
81,3,10.0,20,1,8.1,0,0,7,0.0,1,143.0
109,4,15.0,20,1,7.27,0,0,6,0.0,1,135.0
173,7,20.0,20,1,8.65,0,0,3,0.0,1,173.0
50,2,6.0,20,2,8.33,174,124,8,8.86,0,174.0
83,2,10.0,20,2,8.3,174,91,8,9.1,0,174.0
134,3,15.0,20,2,8.93,174,40,7,8.0,0,174.0
161,10,20.0,20,2,8.05,174,13,0,0.0,0,174.0
52,2,6.0,20,1,8.67,0,0,8,0.0,0,149.0
72,2,10.0,20,1,7.2,0,0,8,0.0,0,135.0
105,4,15.0,20,1,7.0,0,0,6,0.0,0,130.0
129,10,20.0,20,1,6.45,0,0,0,0.0,0,129.0
33,3,6.0,20,2,5.5,130,97,7,6.93,1,130.0
57,3,10.0,20,2,5.7,130,73,7,7.3,1,130.0
91,4,15.0,20,2,6.07,130,39,6,7.8,1,130.0
132,8,20.0,20,2,6.6,130,0,2,0.0,1,130.0
42,0,6.0,20,1,7.0,0,0,10,0.0,1,140.0
66,2,10.0,20,1,6.6,0,0,8,0.0,1,124.0
123,2,15.0,20,1,8.2,0,0,8,0.0,1,162.0
145,7,20.0,20,1,7.25,0,0,3,0.0,1,145.0
26,3,6.0,20,2,4.33,146,120,7,8.57,0,146.0
54,3,10.0,20,2,5.4,146,92,7,9.2,0,146.0
98,5,15.0,20,2,6.53,146,48,5,9.6,0,146.0
143,10,20.0,20,2,7.15,146,3,0,0.0,0,146.0
38,2,6.0,20,1,6.33,0,0,8,0.0,0,108.0
52,4,10.0,20,1,5.2,0,0,6,0.0,0,100.0
97,4,15.0,20,1,6.47,0,0,6,0.0,0,120.0
120,9,20.0,20,1,6.0,0,0,1,0.0,0,120.0
37,3,6.0,20,2,6.17,121,84,7,6.0,1,121.0
50,3,10.0,20,2,5.0,121,71,7,7.1,1,121.0
86,3,15.0,20,2,5.73,121,35,7,7.0,1,121.0
123,4,20.0,20,2,6.15,121,0,6,0.0,1,121.0
49,2,6.0,20,1,8.17,0,0,8,0.0,0,140.0
70,2,10.0,20,1,7.0,0,0,8,0.0,0,131.0
96,3,15.0,20,1,6.4,0,0,7,0.0,0,122.0
147,5,20.0,20,1,7.35,0,0,5,0.0,0,147.0
35,2,6.0,20,2,5.83,148,113,8,8.07,1,148.0
56,2,10.0,20,2,5.6,148,92,8,9.2,1,148.0
102,3,15.0,20,2,6.8,148,46,7,9.2,1,148.0
151,3,20.0,20,2,7.55,148,0,7,0.0,1,148.0
31,1,6.0,20,1,5.17,0,0,9,0.0,0,100.0
50,1,10.0,20,1,5.0,0,0,9,0.0,0,100.0
89,2,15.0,20,1,5.93,0,0,8,0.0,0,117.0
160,5,20.0,20,1,8.0,0,0,5,0.0,0,160.0
50,0,6.0,20,2,8.33,161,111,10,7.93,1,161.0
71,1,10.0,20,2,7.1,161,90,9,9.0,1,161.0
105,2,15.0,20,2,7.0,161,56,8,11.2,1,161.0
166,4,20.0,20,2,8.3,161,0,6,0.0,1,161.0
39,3,6.0,20,1,6.5,0,0,7,0.0,1,102.0
55,4,10.0,20,1,5.5,0,0,6,0.0,1,100.0
94,4,15.0,20,1,6.27,0,0,6,0.0,1,116.0
134,7,20.0,20,1,6.7,0,0,3,0.0,1,134.0
46,2,6.0,20,2,7.67,135,89,8,6.36,0,135.0
65,2,10.0,20,2,6.5,135,70,8,7.0,0,135.0
86,5,15.0,20,2,5.73,135,49,5,9.8,0,135.0
133,8,20.0,20,2,6.65,135,2,2,0.0,0,135.0
35,2,6.0,20,1,5.83,0,0,8,0.0,1,100.0
60,2,10.0,20,1,6.0,0,0,8,0.0,1,112.0
95,2,15.0,20,1,6.33,0,0,8,0.0,1,125.0
150,3,20.0,20,1,7.5,0,0,7,0.0,1,150.0
24,2,6.0,20,2,4.0,151,127,8,9.07,0,151.0
60,3,10.0,20,2,6.0,151,91,7,9.1,0,151.0
93,5,15.0,20,2,6.2,151,58,5,11.6,0,151.0
136,9,20.0,20,2,6.8,151,15,1,0.0,0,151.0
54,0,6.0,20,1,9.0,0,0,10,0.0,0,180.0
83,2,10.0,20,1,8.3,0,0,8,0.0,0,156.0
123,2,15.0,20,1,8.2,0,0,8,0.0,0,162.0
188,3,20.0,20,1,9.4,0,0,7,0.0,0,188.0
56,1,6.0,20,2,9.33,189,133,9,9.5,1,189.0
83,1,10.0,20,2,8.3,189,106,9,10.6,1,189.0
131,2,15.0,20,2,8.73,189,58,8,11.6,1,189.0
189,3,20.0,20,2,9.45,189,0,7,0.0,1,189.0
37,3,6.0,20,1,6.17,0,0,7,0.0,0,100.0
63,3,10.0,20,1,6.3,0,0,7,0.0,0,111.0
89,5,15.0,20,1,5.93,0,0,5,0.0,0,106.0
134,7,20.0,20,1,6.7,0,0,3,0.0,0,134.0
27,1,6.0,20,2,4.5,135,108,9,7.71,1,135.0
54,1,10.0,20,2,5.4,135,81,9,8.1,1,135.0
102,3,15.0,20,2,6.8,135,33,7,6.6,1,135.0
135,3,20.0,20,2,6.75,135,0,7,0.0,1,135.0
46,4,6.0,20,1,7.67,0,0,6,0.0,0,110.0
61,5,10.0,20,1,6.1,0,0,5,0.0,0,100.0
79,7,15.0,20,1,5.27,0,0,3,0.0,0,100.0
101,9,20.0,20,1,5.05,0,0,1,0.0,0,101.0
